ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.5,1.0,0.34955361400701024,1.0,0.6251369518414822,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.46776698217769547,1.0,0.5949182734876348,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.300103431009278,1.0,0.5084717330370819,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5880071814158188,1.0,0.615880501823185,1.0,1.0,1.0,0.0,1
0.5,1.0,0.36894288572965067,1.0,0.5909677367608231,1.0,1.0,0.0,0.0,1
0.5,1.0,0.24317235514128982,1.0,0.7000357435868864,1.0,1.0,0.0,0.0,1
0.5,1.0,0.24922600233464445,1.0,0.6642963019231994,1.0,1.0,0.0,0.0,1
0.5,1.0,0.27108526672837185,1.0,0.667855760138665,0.0,1.0,0.0,0.0,1
0.0,1.0,0.3237685778254251,1.0,0.6475886053410944,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.1902356732894469,1.0,0.59747044621942,1.0,1.0,1.0,0.0,1
0.5,1.0,0.4019767290375432,1.0,0.47254713149386307,0.0,1.0,0.0,0.0,1
0.5,1.0,0.12626209876506997,1.0,0.6414816402425275,0.0,1.0,0.0,0.0,1
0.5,1.0,0.3004414128795251,1.0,0.6968402775989658,0.0,1.0,0.0,0.0,1
0.5,1.0,0.45353457703830136,1.0,0.546214040204622,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.6585285123496206,1.0,0.42656640729651446,0.0,1.0,0.0,0.0,1
0.5,1.0,0.6867718111560009,1.0,0.6058066322367364,0.0,1.0,0.0,1.0,1
0.5,0.6666666666666666,0.5385453185809311,1.0,0.4338392632389998,0.0,1.0,0.0,0.0,1
0.5,1.0,0.8314703727376438,1.0,0.44907185344390765,1.0,1.0,0.0,0.0,1
0.0,1.0,0.4852656695997105,1.0,0.5508550231579531,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.3959005828329873,1.0,0.595490285381217,1.0,1.0,0.0,1.0,1
0.5,0.6666666666666666,0.27069727413903877,1.0,0.607992984877761,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5114025193535475,1.0,0.583903617472554,0.0,1.0,0.0,0.0,1
0.5,1.0,0.38042617009702817,1.0,0.7558667140557006,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2383084423004211,1.0,0.48748095310348316,1.0,1.0,0.0,1.0,1
0.5,1.0,0.6184207505845938,1.0,0.6679252098893486,0.0,1.0,0.0,0.0,1
0.5,1.0,0.35498645413487395,1.0,0.6310852079668868,1.0,1.0,0.0,1.0,1
0.5,1.0,0.6060144909912378,1.0,0.6727036913172137,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3858821699380352,1.0,0.5438181813858046,0.0,1.0,0.0,0.0,1
0.5,1.0,0.6096874344046889,1.0,0.47108460957399,0.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.5401547679149573,1.0,0.4077038915272674,1.0,1.0,1.0,0.0,1
0.5,1.0,0.34584895469708477,1.0,0.6900325870478986,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3412268805522256,1.0,0.6457905990310829,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3812764159878294,1.0,0.7905905024719558,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2138143022495977,1.0,0.7408929915287255,1.0,1.0,0.0,0.0,1
0.0,1.0,0.30590406433642475,1.0,0.6781583525527046,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.1382623690710417,1.0,0.5713530375525843,1.0,1.0,1.0,0.0,1
1.0,1.0,0.7186234434838521,1.0,0.4957801869032481,0.0,1.0,0.0,0.0,1
0.5,1.0,0.5136183761421003,1.0,0.6990788824771819,0.0,1.0,0.0,0.0,1
1.0,1.0,0.846250087510911,1.0,0.527748834702662,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.4406278518817133,1.0,0.44376518392973635,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2639634698599413,1.0,0.73968318974932,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3338628256753601,1.0,0.5908415628154404,1.0,1.0,0.0,0.0,1
0.5,1.0,0.6741153166795016,1.0,0.519586086991212,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.35312966944197793,1.0,0.4149631323494528,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.35608145217453996,1.0,0.6932685476078178,0.0,1.0,0.0,0.0,1
0.5,1.0,0.4551846621054921,1.0,0.564210693196122,1.0,1.0,1.0,1.0,1
0.5,1.0,0.4821465543202652,1.0,0.6087149461122867,0.0,1.0,0.0,0.0,1
0.5,1.0,0.21867463405596027,1.0,0.6315325986144965,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2906946393201188,1.0,0.6236615651208129,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3753411346949347,1.0,0.580094113378715,1.0,1.0,0.0,0.0,1
0.5,1.0,0.2566976799623877,1.0,0.6903629386528669,1.0,1.0,0.0,0.0,1
0.5,1.0,0.32937857852885044,1.0,0.5328297942428221,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.44182816633979083,1.0,0.41440736029764874,0.0,1.0,0.0,0.0,1
1.0,1.0,0.3116976950003344,1.0,0.6023235238212099,1.0,1.0,1.0,0.0,1
0.5,0.6666666666666666,0.5354669329496303,1.0,0.43432833218286704,1.0,1.0,1.0,1.0,1
0.5,1.0,0.1628048939495658,1.0,0.6035288019486442,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.1350666629488585,1.0,0.5864882687568048,1.0,1.0,0.0,1.0,1
0.0,1.0,0.45779998012625195,1.0,0.5111994944772298,1.0,1.0,0.0,0.0,1
0.5,1.0,0.20044426081088212,1.0,0.6452180309375313,1.0,1.0,1.0,0.0,1
0.5,1.0,0.4434326014271576,1.0,0.5404383472465366,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.2329120978147598,1.0,0.4746090083649831,0.0,1.0,0.0,0.0,1
0.5,1.0,0.3012241818083111,1.0,0.5500000710051588,1.0,1.0,0.0,0.0,1
0.5,1.0,0.2106152296541757,1.0,0.6025046962454242,0.0,1.0,0.0,0.0,0
0.5,1.0,0.35606149495608613,1.0,0.4776251458364767,0.0,1.0,1.0,0.0,0
0.0,1.0,0.25575790279460786,1.0,0.5622014397279653,0.0,1.0,0.0,0.0,0
0.0,1.0,0.2450319307070283,1.0,0.4671899091672282,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.41163003407370874,1.0,0.560435957925898,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4306665950827773,1.0,0.7734236719646662,0.0,1.0,1.0,0.0,0
0.0,1.0,0.4716277576241015,0.0,0.6834872757436479,1.0,1.0,0.0,0.0,0
1.0,1.0,0.3993082116726479,1.0,0.6988264484702096,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4138459962910893,1.0,0.5299953464378684,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.3105407400870017,1.0,0.5665956259429403,0.0,1.0,0.0,0.0,0
0.5,1.0,0.2688811657466655,1.0,0.6038186674633458,1.0,1.0,0.0,0.0,0
0.5,1.0,0.23873702129760793,1.0,0.3649099415963928,0.0,1.0,0.0,0.0,0
1.0,1.0,0.43314430229980483,1.0,0.6194623377510065,0.0,1.0,0.0,0.0,0
1.0,1.0,0.42173770440825736,1.0,0.7161243400709754,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3098045266826429,1.0,0.7992448360604865,1.0,1.0,1.0,0.0,0
0.5,1.0,0.46842324509022754,1.0,0.41499475414926307,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.39014847499987004,1.0,0.6800188271712884,1.0,1.0,0.0,0.0,0
0.0,1.0,0.33966620029397643,1.0,0.5660566104203825,0.0,1.0,0.0,0.0,0
1.0,1.0,0.40838520479241947,0.0,0.44145564173584273,1.0,1.0,0.0,0.0,0
1.0,1.0,0.5832467562775092,1.0,0.646813866251977,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.3321248864724054,1.0,0.8352851667715208,1.0,1.0,0.0,0.0,0
0.5,1.0,0.39387632799693595,1.0,0.405824877399462,0.0,1.0,0.0,0.0,0
0.5,1.0,0.4865287797591049,1.0,0.5789944805595539,0.0,1.0,0.0,1.0,0
0.5,1.0,0.4271307255546562,1.0,0.4165048979329875,0.0,1.0,0.0,0.0,0
0.5,1.0,0.21181474443318535,1.0,0.6296550514115559,0.0,1.0,1.0,0.0,0
0.0,1.0,0.35531862235142886,1.0,0.5021624861153505,0.0,1.0,0.0,0.0,0
1.0,1.0,0.6928093357135362,1.0,0.303937919359456,1.0,1.0,1.0,0.0,0
1.0,1.0,0.509094825682358,1.0,0.5326956974588036,0.0,1.0,0.0,0.0,0
0.0,1.0,0.18874893857918476,1.0,0.6358259631010766,0.0,1.0,1.0,0.0,0
1.0,0.6666666666666666,0.4375575531718874,1.0,0.8167770020452622,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.5663225807514048,1.0,0.7848622418886012,1.0,1.0,0.0,1.0,0
0.0,1.0,0.37198277333609375,1.0,0.4978973520108119,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3122215255094022,1.0,0.555016579755698,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.2509810699416879,1.0,0.621997269092384,0.0,1.0,0.0,1.0,0
1.0,0.6666666666666666,0.2196498700113372,1.0,0.6200258329531252,0.0,1.0,0.0,0.0,0
0.0,1.0,0.2773808838073378,1.0,0.46048311584009416,0.0,1.0,0.0,0.0,0
0.5,1.0,0.248607258210392,1.0,0.6933816154716876,1.0,1.0,0.0,0.0,0
0.5,1.0,0.28736357637355164,1.0,0.7536442690515192,0.0,1.0,1.0,0.0,0
0.5,1.0,0.5104239629611134,1.0,0.3925862569839556,1.0,1.0,0.0,0.0,0
0.0,1.0,0.30834280447993684,1.0,0.5761845927582584,1.0,1.0,0.0,0.0,0
1.0,1.0,0.27520761189741383,1.0,0.5339293429901854,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.30801400669946644,1.0,0.6035766438154306,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.5519059268752616,1.0,0.7782093366807452,1.0,1.0,0.0,0.0,0
0.5,1.0,0.5808606654010342,1.0,0.5807436781175612,0.0,1.0,0.0,0.0,0
0.5,1.0,0.4310469181269851,1.0,0.548523431221348,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.23493861920366432,1.0,0.6087688468438549,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3803218010595094,1.0,0.4637420911048783,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3762954615610897,1.0,0.38193689302739836,1.0,1.0,0.0,0.0,0
1.0,1.0,0.4470946141636443,1.0,0.5397543608804646,0.0,1.0,0.0,0.0,0
1.0,1.0,0.33310540287873974,1.0,0.5338749256284063,1.0,1.0,0.0,0.0,0
0.5,1.0,0.26237834773377056,1.0,0.5308631581053914,1.0,1.0,0.0,0.0,0
0.5,1.0,0.26838411528326034,1.0,0.5845446214090321,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.3380700610513358,1.0,0.6918068938610461,0.0,1.0,1.0,0.0,0
0.0,1.0,0.3387172657899707,1.0,0.38731603002637593,1.0,1.0,0.0,0.0,0
0.5,1.0,0.5712260645542021,0.0,0.5074659416684737,1.0,1.0,0.0,0.0,0
0.5,1.0,0.3918406092957334,1.0,0.817966278314584,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.44000938827954944,1.0,0.5698284958546953,1.0,1.0,1.0,0.0,0
0.5,1.0,0.2863533372347581,1.0,0.4070012504694485,1.0,1.0,0.0,0.0,0
0.0,1.0,0.1623501860176113,1.0,0.5230763003041314,1.0,1.0,0.0,0.0,0
0.5,1.0,0.46941376165464493,1.0,0.4856362627901611,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4915681279698147,1.0,0.5576899601491769,1.0,1.0,1.0,0.0,0
0.5,1.0,0.5484429926498972,1.0,0.6360696751854663,1.0,1.0,0.0,0.0,0
0.0,1.0,0.30573975259036573,1.0,0.727770041769457,1.0,1.0,0.0,0.0,0
1.0,1.0,0.3427449273190975,1.0,0.704024732340963,1.0,1.0,0.0,0.0,0
1.0,1.0,0.4740041906966756,1.0,0.5832622815689187,0.0,1.0,1.0,0.0,0
0.0,0.6666666666666666,0.2807008072871086,1.0,0.4219531804359808,1.0,1.0,0.0,1.0,0
0.0,1.0,0.3679540773226426,1.0,0.29414715953867676,0.0,1.0,0.0,0.0,0
0.0,1.0,0.3151257827111649,1.0,0.9045177438932214,0.0,1.0,0.0,1.0,0
0.0,1.0,0.3206015281822331,1.0,0.3082613912492238,0.0,1.0,0.0,0.0,0
0.5,1.0,0.414028640665589,1.0,0.4265159475779058,1.0,1.0,0.0,0.0,0
1.0,1.0,0.5204125507621221,1.0,0.5966306365402388,0.0,1.0,0.0,0.0,0
0.0,1.0,0.45389846955503027,1.0,0.4779107235950869,0.0,1.0,0.0,0.0,0
1.0,1.0,0.50264835246612,1.0,0.6067769594819004,0.0,1.0,0.0,0.0,0
1.0,1.0,0.5900379404076675,1.0,0.672939537686659,0.0,1.0,0.0,0.0,0
0.5,1.0,0.43238609737393324,1.0,0.4310579951441711,0.0,1.0,0.0,0.0,0
0.0,1.0,0.20652365427366165,1.0,0.5787692737590974,1.0,1.0,1.0,0.0,0
0.5,0.6666666666666666,0.4504886521369326,1.0,0.7468617699519963,0.0,1.0,0.0,0.0,0
0.5,1.0,0.2351545307887787,1.0,0.7763910132181965,1.0,1.0,1.0,0.0,0
0.5,1.0,0.3770101195046459,1.0,0.6581751337568371,1.0,1.0,1.0,0.0,0
0.5,0.6666666666666666,0.33555894511813383,1.0,0.7855206449879952,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.6530442514325768,1.0,0.6166044960869074,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.21309314713549496,1.0,0.4892495921285722,1.0,1.0,0.0,0.0,0
0.5,1.0,0.27877426619254725,1.0,0.41109853665670976,1.0,1.0,0.0,1.0,0
0.0,1.0,0.2156195477625943,1.0,0.7150665470291383,0.0,1.0,1.0,0.0,0
0.5,1.0,0.5289673745949931,1.0,0.6949758379724852,1.0,1.0,0.0,0.0,0
0.0,1.0,0.34718148358047757,1.0,0.4811512295914603,1.0,1.0,1.0,0.0,0
0.5,1.0,0.2809446882035585,1.0,0.6884680539656933,1.0,1.0,0.0,1.0,0
0.0,0.6666666666666666,0.27877915374760354,1.0,0.673845965130975,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3738011878233272,1.0,0.5199951841657288,1.0,1.0,1.0,0.0,0
0.5,1.0,0.2531665873067399,1.0,0.41791328428625457,1.0,1.0,0.0,1.0,0
1.0,1.0,0.566012323706621,1.0,0.4677314377023194,1.0,1.0,0.0,0.0,0
0.5,1.0,0.35763494551070074,1.0,0.7877976726193162,1.0,1.0,0.0,0.0,0
1.0,1.0,0.33480712132110924,1.0,0.5649929218724274,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.5883159764719235,1.0,0.5310912609723627,1.0,1.0,0.0,0.0,0
0.5,1.0,0.25190818620559136,1.0,0.41315925684542903,0.0,1.0,0.0,0.0,0
0.0,1.0,0.3192426227969565,1.0,0.44091352793119915,0.0,1.0,1.0,0.0,0
0.0,1.0,0.475012837481869,1.0,0.4770142292746106,1.0,1.0,1.0,0.0,0
0.5,1.0,0.5249864005078091,1.0,0.21854657348522483,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.20640893281357903,1.0,0.7305255666366065,1.0,1.0,0.0,0.0,0
1.0,1.0,0.4155102759378177,0.0,0.793731658553949,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.38461464528230715,1.0,0.7117040699893763,0.0,1.0,0.0,0.0,0
0.0,1.0,0.3711143055121562,1.0,0.6234540864635633,0.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.46494830408029286,1.0,0.627071678356897,1.0,1.0,0.0,0.0,0
0.0,1.0,0.33466027119755204,1.0,0.6545061950010778,1.0,1.0,0.0,0.0,0
1.0,1.0,0.5044035212496707,0.0,0.7109537214461293,0.0,1.0,0.0,0.0,0
0.5,1.0,0.39146818280259915,1.0,0.7928947682203159,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2924429710575669,1.0,0.5219431805368859,1.0,1.0,0.0,0.0,0
1.0,0.6666666666666666,0.5323282600315232,1.0,0.6854371133490166,1.0,1.0,0.0,0.0,0
0.0,1.0,0.19925183499400434,1.0,0.5708015356650192,0.0,1.0,0.0,0.0,0
0.5,1.0,0.6092039245205847,1.0,0.49083011517742586,1.0,1.0,0.0,0.0,0
0.5,1.0,0.4125532282424959,1.0,0.43844001752504835,0.0,1.0,0.0,0.0,0
0.0,1.0,0.45130500018858244,1.0,0.5381661461159817,1.0,1.0,0.0,0.0,0
0.5,1.0,0.41763867242315195,1.0,0.5804587942742079,1.0,1.0,0.0,0.0,0
0.0,1.0,0.2353463296412261,1.0,0.586302583018216,0.0,1.0,0.0,0.0,0
0.0,1.0,0.3958480706758841,1.0,0.5744240506270953,1.0,0.0,0.0,0.0,0
0.5,1.0,0.21433461215623062,1.0,0.6021606056100427,1.0,1.0,1.0,1.0,0
1.0,1.0,0.690712268976432,0.0,0.44521243552015344,1.0,1.0,0.0,1.0,0
0.5,1.0,0.585321999514385,1.0,0.5751900708178802,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2975343881965186,1.0,0.6602848136005319,1.0,1.0,1.0,0.0,0
0.0,1.0,0.37263377203278913,1.0,0.6483555673940427,0.0,1.0,0.0,0.0,0
0.5,1.0,0.4943395608922794,1.0,0.5701453447572138,0.0,1.0,0.0,0.0,0
0.0,1.0,0.40854954528122733,1.0,0.4384287885501169,0.0,1.0,0.0,0.0,0
0.0,1.0,0.2722598541123359,1.0,0.7228947855199388,1.0,1.0,0.0,0.0,0
1.0,1.0,0.3805576744262667,1.0,0.6283084883672388,0.0,1.0,0.0,1.0,0
0.5,1.0,0.39817777766938267,1.0,0.4972552190860649,1.0,1.0,0.0,0.0,0
0.5,1.0,0.354763464510538,1.0,0.57326160679873,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.3464741775695032,1.0,0.514559355825906,1.0,1.0,0.0,0.0,0
0.5,1.0,0.2889099163460151,1.0,0.48884166844660387,0.0,1.0,0.0,0.0,0
1.0,1.0,0.698556147105904,1.0,0.45898276170678215,0.0,1.0,0.0,0.0,0
0.5,1.0,0.5772219179230337,1.0,0.5427513494175676,1.0,1.0,0.0,0.0,0
0.5,1.0,0.34769502613066744,1.0,0.48658535255095764,0.0,1.0,0.0,0.0,0
0.0,1.0,0.3241871352786245,1.0,0.7587613065152427,0.0,1.0,1.0,0.0,0
1.0,0.6666666666666666,0.5955762244224989,1.0,0.5643001959025358,1.0,1.0,0.0,1.0,0
0.0,0.6666666666666666,0.35242284220101705,1.0,0.8475904246167174,1.0,1.0,0.0,0.0,0
0.0,1.0,0.43681603754079523,1.0,0.5916271817223618,0.0,1.0,0.0,0.0,0
0.5,1.0,0.37932137514834247,1.0,0.7395293521367292,0.0,1.0,0.0,1.0,0
0.5,0.6666666666666666,0.45573544511177416,1.0,0.5062873644301618,1.0,1.0,0.0,0.0,0
0.0,1.0,0.1817479133267243,1.0,0.8166766712290893,1.0,1.0,0.0,1.0,0
0.5,1.0,0.4832438889619975,1.0,0.6361741746252769,0.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.5276236107648856,1.0,0.5066688004511662,1.0,1.0,0.0,0.0,0
0.5,0.6666666666666666,0.22351241926316134,1.0,0.6019757788229299,0.0,1.0,1.0,0.0,0
1.0,1.0,0.24450307898650542,1.0,0.5626333651504978,1.0,1.0,0.0,1.0,0
1.0,1.0,0.470435408523681,1.0,0.598870363455858,0.0,1.0,1.0,0.0,0
1.0,1.0,0.5633914979536565,1.0,0.4532729947640727,1.0,1.0,0.0,0.0,0
0.0,1.0,0.3484777656378405,1.0,0.44864991288505357,0.0,1.0,0.0,0.0,0
0.0,1.0,0.47150146487679045,1.0,0.7676993353710045,1.0,1.0,0.0,0.0,0
0.0,1.0,0.264112621790493,1.0,0.5053327133060078,0.0,1.0,1.0,0.0,0
1.0,1.0,0.3498046884450638,1.0,0.7320379122185191,1.0,1.0,0.0,1.0,0
0.0,1.0,0.286356576379943,1.0,0.6732860930078619,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5174037254094271,1.0,0.623105910994066,1.0,1.0,1.0,0.0,0
0.5,1.0,0.38797729250681584,1.0,0.41541964487658994,0.0,1.0,0.0,0.0,0
0.5,1.0,0.3438744224083376,1.0,0.610840179802708,1.0,1.0,0.0,0.0,0
0.0,0.6666666666666666,0.28939888983433837,1.0,0.7429400292031285,1.0,1.0,0.0,0.0,0
0.5,1.0,0.25439935569233424,1.0,0.5492606286337459,0.0,1.0,1.0,0.0,0
0.0,0.6666666666666666,0.3027585359315591,0.0,0.750414063010748,0.0,1.0,0.0,0.0,1
0.5,1.0,0.44172557365572446,1.0,0.46394939486755443,1.0,1.0,0.0,0.0,1
1.0,1.0,0.6019670990249868,1.0,0.2979011337383381,0.0,1.0,0.0,0.0,1
0.5,1.0,0.40563465634401485,1.0,0.5509024637876875,0.0,1.0,0.0,0.0,1
0.5,1.0,0.2541865805630578,1.0,0.5319238735624655,1.0,1.0,0.0,0.0,1
0.0,1.0,0.33259973508898943,1.0,0.5865460813043955,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.49530707372860044,1.0,0.7041164196098242,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.32662208515950314,1.0,0.7723646485794088,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3182183570901459,1.0,0.6878561944456788,0.0,1.0,0.0,0.0,1
0.5,1.0,0.5368026550625408,1.0,0.5612745661490542,1.0,1.0,0.0,0.0,1
0.5,1.0,0.42771933575048626,1.0,0.4257209936547867,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.19420751389390573,1.0,1.0,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3365641398656344,1.0,0.5059281345907798,0.0,1.0,0.0,1.0,1
0.0,1.0,0.4805468525936572,1.0,0.5424288956999308,1.0,1.0,0.0,0.0,1
1.0,1.0,0.4958352881366686,1.0,0.3794329981356836,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.3046215218880691,1.0,0.6945032494524572,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.30813245450538235,1.0,0.741681829554796,0.0,1.0,0.0,0.0,1
0.5,1.0,0.3330217330044746,0.0,0.5342342962210619,1.0,1.0,0.0,0.0,1
0.5,1.0,0.4671440056170808,1.0,0.4877150737219031,0.0,1.0,0.0,0.0,1
0.0,1.0,0.29984853179793763,0.0,0.5398318297149204,1.0,1.0,0.0,0.0,1
0.5,1.0,0.34150563719987503,1.0,0.501177993767475,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.41963509705628693,1.0,0.7010785437394621,0.0,1.0,0.0,0.0,1
0.0,1.0,0.21037270025350627,1.0,0.8636222804524298,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.3360677558152087,1.0,0.6973180450120597,1.0,1.0,0.0,0.0,1
1.0,1.0,0.5656471408951321,1.0,0.5804036841823373,1.0,1.0,1.0,0.0,1
0.5,1.0,0.48333870097286075,1.0,0.4329363780052879,0.0,1.0,0.0,0.0,1
0.5,1.0,0.4129904926214666,1.0,0.4391203938897075,1.0,1.0,0.0,0.0,1
0.5,1.0,0.23846237103459728,1.0,0.635881711438986,0.0,1.0,0.0,1.0,1
0.5,1.0,0.34525997362338795,1.0,0.5166812061088191,0.0,1.0,0.0,0.0,1
0.0,1.0,0.2133780881990434,1.0,0.7995306046907025,0.0,1.0,0.0,0.0,1
0.0,0.3333333333333333,0.3480986735932351,1.0,0.8209512617760546,1.0,1.0,1.0,0.0,1
0.5,0.6666666666666666,0.2778082206841759,1.0,0.5685080066525474,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5251619129899345,1.0,0.4810713325155484,1.0,1.0,0.0,0.0,1
0.5,1.0,0.3090801392024419,0.0,0.4812457138128088,1.0,1.0,0.0,0.0,1
0.0,1.0,0.26606852378940127,1.0,0.7527787730888453,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.3206946429291125,1.0,0.8177939426086056,0.0,1.0,0.0,0.0,1
0.0,1.0,0.4997522393413506,0.0,0.36770746234270746,1.0,1.0,0.0,0.0,1
0.0,1.0,0.48728215061397717,1.0,0.5736694071860766,0.0,1.0,0.0,0.0,1
0.5,1.0,0.431186566359935,0.0,0.6511645240252386,0.0,1.0,0.0,0.0,1
0.5,1.0,0.287836184617682,1.0,0.49926742867928486,1.0,1.0,0.0,0.0,1
0.0,1.0,0.3778306065808213,1.0,0.6341797686746042,1.0,1.0,0.0,0.0,1
0.0,1.0,0.45484580225119714,0.0,0.593780276351332,1.0,1.0,0.0,0.0,1
0.5,1.0,0.25713407953245265,1.0,0.5954121522036021,1.0,1.0,0.0,1.0,1
0.5,1.0,0.23825562850517729,1.0,0.6338214367021946,1.0,1.0,1.0,0.0,1
0.5,1.0,0.5591207845755649,1.0,0.5236595221946727,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.20428760444464614,1.0,0.8767622060124317,1.0,1.0,0.0,1.0,1
0.0,1.0,0.5009862582144844,1.0,0.5735696026130047,1.0,1.0,0.0,0.0,1
0.5,1.0,0.23138776565664423,1.0,0.7092435319350466,1.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.37714175532057087,1.0,0.5956953472752565,1.0,1.0,0.0,0.0,1
1.0,1.0,0.5583797332189017,1.0,0.529383134993323,1.0,1.0,1.0,0.0,1
0.5,1.0,0.48154112376148217,1.0,0.6433490029271642,1.0,1.0,0.0,0.0,1
0.5,1.0,0.5482485821289782,1.0,0.44408641456420445,1.0,1.0,0.0,0.0,1
1.0,1.0,0.3815551594793748,1.0,0.41836727400865703,0.0,1.0,0.0,0.0,1
0.0,0.6666666666666666,0.42281205573685965,1.0,0.6783642882548091,0.0,1.0,0.0,1.0,1
1.0,1.0,0.2787560402267199,1.0,0.5674501590372728,0.0,1.0,0.0,1.0,1
0.5,1.0,0.2773019913801242,1.0,0.5422452867026394,1.0,1.0,1.0,0.0,1
0.5,1.0,0.33717316673273584,1.0,0.47419557630561304,0.0,1.0,1.0,1.0,1
0.0,1.0,0.22624638546058645,1.0,0.6969784853930279,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.36933522363285515,1.0,0.7066942312394073,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.4037866690764869,1.0,0.601213769808927,0.0,1.0,1.0,0.0,1
1.0,1.0,0.4210789182906231,1.0,0.46821210434387933,1.0,1.0,1.0,0.0,1
0.0,0.3333333333333333,0.3346188161114208,1.0,0.5796709571363488,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.2594419221863862,1.0,0.5401092054932881,0.0,1.0,0.0,0.0,1
0.5,1.0,0.44669544859597804,1.0,0.4397428759712422,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.2366805345557757,1.0,0.6806756536855162,1.0,1.0,1.0,0.0,1
0.0,0.6666666666666666,0.3709645590333256,1.0,0.7277948751790652,1.0,1.0,0.0,0.0,1
1.0,1.0,0.2377844175009691,1.0,0.623862862911876,1.0,1.0,0.0,0.0,1
0.5,0.6666666666666666,0.3192622978990617,1.0,0.5684182338347233,0.0,1.0,0.0,0.0,1
